Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b4407	thiS	CDS	474	1.43	2.79e-01	1.08e-01	0.89	1.61
b2869	ygeV	CDS	257	1.42	8.25e-02	1.89e-02	0.6	2.35
b4145	yjeJ	CDS	63	1.42	4.94e-02	9.47e-03	0.55	2.59
b0210	yafE	CDS	239	1.41	1.88e-02	2.74e-03	0.47	3
b4644	ypjI	pseudo	1	1.41	 NA	6.62e-01	3.24	0.44
b0432	cyoA	CDS	17637	1.4	9.43e-05	4.71e-06	0.31	4.58
b3927	glpF	CDS	1725	1.4	1.41e-01	3.90e-02	0.68	2.06
b4701	sokX	ncRNA	0	1.4	 NA	8.34e-01	6.67	0.21
b2173	yeiR	CDS	385	1.39	3.14e-10	3.37e-12	0.2	6.96
b3453	ugpB	CDS	278	1.39	3.72e-05	1.53e-06	0.29	4.81
b0367	tauC	CDS	22	1.38	1.28e-01	3.37e-02	0.65	2.12
b3081	fadH	CDS	103	1.38	4.03e-02	7.26e-03	0.51	2.68
b3330	gspI	CDS	5	1.38	3.92e-01	1.81e-01	1.03	1.34
b4155	epmA	CDS	722	1.38	1.07e-04	5.54e-06	0.3	4.54
b4421	ldrB	CDS	12	1.38	2.13e-01	7.22e-02	0.77	1.8
b1227	narI	CDS	585	1.37	8.35e-02	1.93e-02	0.58	2.34
b2310	argT	CDS	1230	1.37	2.11e-02	3.18e-03	0.46	2.95
b3586	yiaV	CDS	26	1.37	5.00e-02	9.60e-03	0.53	2.59
b3891	fdhE	CDS	3762	1.37	1.50e-04	8.16e-06	0.31	4.46
b4458	oxyS	ncRNA	4	1.37	 NA	5.30e-01	2.18	0.63
b1450	mcbR	CDS	116	1.36	2.26e-01	7.83e-02	0.77	1.76
b1532	marB	CDS	153	1.36	3.87e-10	4.25e-12	0.2	6.93
b3118	tdcA	CDS	43	1.36	1.43e-01	3.96e-02	0.66	2.06
b4292	fecR	CDS	1454	1.36	1.72e-01	5.22e-02	0.7	1.94
b0376	ampH	CDS	576	1.35	1.14e-07	2.07e-09	0.22	5.99
b0427	yajR	CDS	684	1.35	1.53e-05	5.63e-07	0.27	5
b2271	yfbL	CDS	4	1.35	 NA	2.54e-01	1.19	1.14
b2426	ucpA	CDS	1543	1.35	8.24e-02	1.88e-02	0.57	2.35
b3941	metF	CDS	631	1.35	4.92e-02	9.40e-03	0.52	2.6
b4594	ymgJ	CDS	3	1.35	 NA	5.59e-01	2.3	0.58
b1057	yceJ	CDS	21	1.34	1.97e-01	6.43e-02	0.73	1.85
b2341	fadJ	CDS	356	1.34	1.66e-02	2.30e-03	0.44	3.05
b3215	yhcA	CDS	10	1.34	2.39e-01	8.57e-02	0.78	1.72
b3995	rsd	CDS	713	1.34	7.33e-03	8.52e-04	0.4	3.34
b1198	dhaM	CDS	2962	1.33	1.78e-02	2.53e-03	0.44	3.02
b2358	yfdO	CDS	1	1.33	 NA	6.63e-01	3.06	0.44
b2643	yfjX	CDS	1	1.33	 NA	7.39e-01	3.99	0.33
b3893	fdoH	CDS	6487	1.33	3.51e-03	3.61e-04	0.37	3.57
b3907	rhaT	CDS	51	1.33	2.28e-02	3.52e-03	0.46	2.92
b4157	yjeN	CDS	47	1.33	1.27e-03	1.08e-04	0.34	3.87
b4087	alsA	CDS	26	1.32	1.44e-01	4.02e-02	0.64	2.05
b4568	ytjA	CDS	979	1.32	3.08e-01	1.25e-01	0.86	1.53
b4713	agrB	ncRNA	35	1.32	7.33e-02	1.61e-02	0.55	2.41
b0347	mhpA	CDS	19	1.31	8.52e-02	1.99e-02	0.56	2.33
b1907	tyrP	CDS	376	1.31	2.45e-09	3.14e-11	0.2	6.64
b3281	aroE	CDS	1083	1.31	9.30e-03	1.15e-03	0.4	3.25
b3366	nirD	CDS	350	1.31	2.57e-01	9.58e-02	0.79	1.67
b3452	ugpA	CDS	55	1.31	6.41e-02	1.33e-02	0.53	2.48
b4691	sroH	ncRNA	429	1.31	3.23e-01	1.34e-01	0.87	1.5
b1628	rsxB	CDS	572	1.3	1.72e-09	2.13e-11	0.19	6.7
b3280	yrdB	CDS	527	1.3	2.75e-02	4.45e-03	0.46	2.84
b4551	yheV	CDS	122	1.3	2.21e-03	2.08e-04	0.35	3.71
b0065	yabI	CDS	475	1.29	1.35e-01	3.64e-02	0.62	2.09
b2239	glpQ	CDS	688	1.29	2.38e-02	3.72e-03	0.44	2.9
b2956	yggM	CDS	26	1.29	8.84e-02	2.10e-02	0.56	2.31
b3686	ibpB	CDS	63	1.29	3.42e-03	3.49e-04	0.36	3.58
b1318	ycjV	pseudo	8	1.28	3.12e-01	1.28e-01	0.84	1.52
b3091	uxaA	CDS	270	1.28	8.00e-02	1.81e-02	0.54	2.36
b3141	agaI	CDS	17	1.28	9.10e-02	2.19e-02	0.56	2.29
b3282	tsaC	CDS	1011	1.28	5.10e-04	3.35e-05	0.31	4.15
b2552	hmp	CDS	264	1.27	8.49e-04	6.30e-05	0.32	4
b2846	yqeH	CDS	21	1.27	2.32e-01	8.16e-02	0.73	1.74
b3350	kefB	CDS	373	1.27	1.59e-02	2.19e-03	0.41	3.06
b3369	yhfL	CDS	43	1.27	4.56e-01	2.27e-01	1.05	1.21
b3383	yhfZ	CDS	120	1.27	2.41e-02	3.77e-03	0.44	2.9
b0592	fepB	CDS	946	1.26	1.97e-01	6.40e-02	0.68	1.85
b1161	ycgX	CDS	47	1.26	3.19e-01	1.32e-01	0.84	1.51
b2125	btsR	CDS	326	1.26	4.15e-02	7.61e-03	0.47	2.67
b2677	proV	CDS	1217	1.26	2.06e-01	6.88e-02	0.69	1.82
b3114	tdcE	CDS	246	1.26	8.54e-02	2.00e-02	0.54	2.33
b3558	insK	CDS	119	1.26	1.63e-01	4.82e-02	0.64	1.98
b0343	lacY	CDS	22	1.25	1.98e-01	6.48e-02	0.68	1.85
b2738	ygbL	CDS	26	1.25	4.18e-02	7.69e-03	0.47	2.67
b2980	glcC	CDS	253	1.25	3.16e-02	5.27e-03	0.45	2.79
b4028	yjbG	CDS	6	1.25	2.44e-01	8.82e-02	0.73	1.7
b4185	yjfM	CDS	13	1.25	3.24e-01	1.35e-01	0.84	1.49
b4267	idnD	CDS	31	1.25	1.65e-01	4.96e-02	0.64	1.96
b0544	ybcK	CDS	29	1.24	8.44e-02	1.96e-02	0.53	2.33
b0755	gpmA	CDS	11421	1.24	2.76e-03	2.71e-04	0.34	3.64
b1159	mcrA	CDS	147	1.24	9.00e-04	6.79e-05	0.31	3.98
b1568	ydfX	CDS	8	1.24	2.36e-01	8.36e-02	0.72	1.73
b2144	sanA	CDS	196	1.24	1.49e-02	2.03e-03	0.4	3.09
b2455	eutE	CDS	11	1.24	1.99e-01	6.51e-02	0.67	1.84
b2484	hyfD	CDS	12	1.24	1.59e-01	4.64e-02	0.62	1.99
b2798	ygdG	CDS	388	1.24	1.69e-02	2.37e-03	0.41	3.04
b3236	mdh	CDS	8706	1.24	4.68e-13	3.17e-15	0.16	7.88
b4205	ytfA	pseudo	6	1.24	4.10e-01	1.93e-01	0.95	1.3
b2174	lpxT	CDS	760	1.23	3.59e-03	3.72e-04	0.34	3.56
b2285	nuoE	CDS	2319	1.23	6.79e-07	1.54e-08	0.22	5.66
b3668	uhpB	CDS	632	1.23	4.49e-06	1.37e-07	0.23	5.27
b3932	hslV	CDS	987	1.23	1.05e-03	8.27e-05	0.31	3.94
b0122	yacC	CDS	801	1.22	2.38e-02	3.72e-03	0.42	2.9
b2126	btsS	CDS	325	1.22	5.35e-02	1.05e-02	0.48	2.56
b3027	ygiZ	CDS	3	1.22	 NA	3.86e-01	1.4	0.87
b4376	osmY	CDS	1897	1.22	3.34e-01	1.41e-01	0.83	1.47
b0647	ybeT	CDS	4	1.21	 NA	3.39e-01	1.27	0.96
b2274	yfbO	CDS	17	1.21	1.98e-01	6.45e-02	0.65	1.85
b3478	nikC	CDS	116	1.21	2.32e-01	8.14e-02	0.7	1.74
b4156	yjeM	CDS	202	1.21	5.66e-05	2.59e-06	0.26	4.7
b0135	yadC	CDS	27	1.2	6.19e-02	1.27e-02	0.48	2.49
b1055	yceA	CDS	1226	1.2	8.18e-07	1.99e-08	0.21	5.61
b2342	fadI	CDS	209	1.2	1.62e-01	4.79e-02	0.61	1.98
b3221	yhcH	CDS	144	1.2	2.18e-03	2.04e-04	0.32	3.71
b3766	ilvL	CDS	97	1.2	7.06e-02	1.53e-02	0.5	2.43
b4014	aceB	CDS	10655	1.2	1.39e-01	3.81e-02	0.58	2.07
b4471	tdcG	CDS	104	1.2	3.31e-02	5.64e-03	0.43	2.77
b0013	yaaI	CDS	6	1.19	4.42e-01	2.16e-01	0.96	1.24
b0459	maa	CDS	957	1.19	5.48e-02	1.08e-02	0.47	2.55
b0984	gfcD	CDS	79	1.19	7.34e-04	5.29e-05	0.3	4.04
b3135	agaA	pseudo	38	1.19	1.38e-01	3.77e-02	0.57	2.08
b4577	sgrS	ncRNA	49	1.19	9.86e-02	2.45e-02	0.53	2.25
b4641	yoeH	pseudo	65	1.19	2.37e-02	3.67e-03	0.41	2.91
b0012	mbiA	CDS	5	1.18	4.85e-01	2.53e-01	1.03	1.14
b0263	afuB	pseudo	22	1.18	1.33e-01	3.55e-02	0.56	2.1
b0803	ybiI	CDS	279	1.18	4.85e-01	2.52e-01	1.03	1.14
b3116	tdcC	CDS	218	1.18	8.88e-02	2.12e-02	0.51	2.3
b0983	gfcE	CDS	72	1.17	1.46e-04	7.82e-06	0.26	4.47
b1490	dosC	CDS	216	1.17	2.98e-01	1.20e-01	0.75	1.56
b2303	folX	CDS	742	1.17	8.13e-21	7.59e-24	0.12	10.07
b3365	nirB	CDS	1936	1.17	2.44e-01	8.81e-02	0.69	1.71
b3475	acpT	CDS	540	1.17	1.26e-05	4.40e-07	0.23	5.05
b3497	rsmJ	CDS	436	1.17	1.34e-05	4.79e-07	0.23	5.03
b3726	pstA	CDS	617	1.17	2.01e-02	2.98e-03	0.39	2.97
b2304	yfcH	CDS	1468	1.16	1.16e-11	8.65e-14	0.16	7.46
b2969	yghE	pseudo	60	1.16	2.49e-01	9.09e-02	0.69	1.69
b4599	mgtS	CDS	235	1.16	5.06e-02	9.78e-03	0.45	2.58
b0287	yagU	CDS	1365	1.15	2.10e-01	7.08e-02	0.64	1.81
b1393	paaF	CDS	17	1.15	2.53e-01	9.31e-02	0.68	1.68
b1705	ydiE	CDS	271	1.15	2.57e-01	9.57e-02	0.69	1.67
b3662	nepI	CDS	365	1.15	7.30e-02	1.60e-02	0.48	2.41
b3872	yihL	CDS	127	1.15	1.40e-01	3.85e-02	0.56	2.07
b0015	dnaJ	CDS	3164	1.14	5.44e-03	6.03e-04	0.33	3.43
b2636	yfjS	CDS	16	1.14	2.26e-01	7.86e-02	0.65	1.76
b2809	ygdI	CDS	250	1.14	3.59e-01	1.57e-01	0.8	1.41
b3587	yiaW	CDS	3	1.14	 NA	3.95e-01	1.34	0.85
b3599	mtlA	CDS	1183	1.14	2.02e-03	1.86e-04	0.31	3.74
b3600	mtlD	CDS	1179	1.14	7.21e-06	2.41e-07	0.22	5.16
b4086	alsC	CDS	16	1.14	4.24e-01	2.03e-01	0.89	1.27
b4204	yjfZ	CDS	31	1.14	1.84e-01	5.79e-02	0.6	1.9
b4385	yjjJ	CDS	580	1.14	4.10e-02	7.44e-03	0.43	2.68
b0151	fhuC	CDS	1205	1.13	2.80e-01	1.09e-01	0.7	1.6
b1319	ompG	CDS	7	1.13	4.79e-01	2.47e-01	0.97	1.16
b1576	ydfD	CDS	5	1.13	 NA	2.52e-01	0.99	1.14
b2143	cdd	CDS	845	1.13	1.62e-01	4.78e-02	0.57	1.98
b2286	nuoC	CDS	8395	1.13	1.50e-05	5.51e-07	0.23	5.01
b2842	kduD	CDS	108	1.13	2.08e-02	3.11e-03	0.38	2.96
b3926	glpK	CDS	4505	1.13	5.63e-02	1.12e-02	0.45	2.54
b4216	ytfJ	CDS	266	1.13	1.43e-01	3.99e-02	0.55	2.05
b0603	ybdO	CDS	24	1.12	3.55e-01	1.54e-01	0.78	1.42
b0821	ybiU	CDS	235	1.12	2.69e-02	4.35e-03	0.39	2.85
b1199	dhaL	CDS	979	1.12	2.36e-02	3.67e-03	0.39	2.91
b1387	paaZ	CDS	20	1.12	1.18e-01	3.05e-02	0.52	2.16
b1600	mdtJ	CDS	485	1.12	2.76e-01	1.07e-01	0.69	1.61
b2535	csiE	CDS	260	1.12	5.78e-02	1.16e-02	0.44	2.52
b3397	nudE	CDS	1373	1.12	1.21e-03	1.00e-04	0.29	3.89
b3890	yiiF	CDS	27	1.12	8.64e-02	2.04e-02	0.48	2.32
b4234	yjgA	CDS	1889	1.12	1.20e-02	1.56e-03	0.35	3.16
b4616	istR	ncRNA	11	1.12	1.75e-01	5.37e-02	0.58	1.93
b4673	ymjD	CDS	4	1.12	 NA	3.32e-01	1.15	0.97
b0572	cusC	CDS	11	1.11	3.65e-01	1.61e-01	0.79	1.4
b2582	trxC	CDS	660	1.11	5.91e-05	2.75e-06	0.24	4.69
b3990	thiH	CDS	2827	1.11	4.38e-01	2.14e-01	0.89	1.24
b0351	mhpF	CDS	23	1.1	1.52e-01	4.34e-02	0.54	2.02
b0554	essD	CDS	56	1.1	8.67e-02	2.05e-02	0.48	2.32
b4704	arrS	ncRNA	3	1.1	 NA	5.99e-01	2.08	0.53
b0064	araC	CDS	308	1.09	1.50e-02	2.05e-03	0.35	3.08
b0464	acrR	CDS	192	1.09	6.61e-02	1.40e-02	0.44	2.46
b1163	bluF	CDS	728	1.09	4.33e-01	2.09e-01	0.87	1.26
b1229	tpr	CDS	56	1.09	2.57e-01	9.57e-02	0.66	1.67
b1397	paaJ	CDS	116	1.09	7.35e-03	8.60e-04	0.33	3.33
b3425	glpE	CDS	422	1.09	1.76e-04	9.78e-06	0.25	4.42
b3579	yiaO	CDS	7	1.09	4.49e-01	2.21e-01	0.89	1.22
b3800	aslB	CDS	82	1.09	2.87e-01	1.13e-01	0.69	1.59
b0445	ybaE	CDS	64	1.08	1.13e-01	2.88e-02	0.49	2.19
b0982	etp	CDS	37	1.08	7.76e-03	9.18e-04	0.33	3.31
b1481	bdm	CDS	15	1.08	6.01e-01	3.63e-01	1.19	0.91
b3557	insJ	CDS	128	1.08	1.86e-01	5.91e-02	0.57	1.89
b4399	creC	CDS	252	1.08	1.83e-05	6.94e-07	0.22	4.96
b4663	azuC	CDS	79	1.08	3.59e-01	1.57e-01	0.77	1.41
b4724	ynfQ	CDS	267	1.08	7.24e-01	5.03e-01	1.61	0.67
b0854	potF	CDS	516	1.07	2.06e-01	6.89e-02	0.59	1.82
b1531	marA	CDS	285	1.07	4.10e-07	8.80e-09	0.19	5.75
b1867	yecD	CDS	348	1.07	5.10e-05	2.29e-06	0.23	4.73
b2778	ygcG	CDS	12	1.07	2.78e-01	1.08e-01	0.67	1.61
b2859	ygeO	pseudo	21	1.07	1.36e-01	3.67e-02	0.51	2.09
b2934	cmtB	CDS	4	1.07	 NA	4.39e-01	1.38	0.77
b0221	fadE	CDS	326	1.06	8.58e-03	1.04e-03	0.32	3.28
b0390	aroM	CDS	674	1.06	6.52e-02	1.36e-02	0.43	2.47
b0473	htpG	CDS	4012	1.06	5.46e-02	1.07e-02	0.41	2.55
b0760	modF	CDS	785	1.06	6.05e-08	1.02e-09	0.17	6.11
b1433	ydcO	CDS	70	1.06	1.26e-01	3.30e-02	0.5	2.13
b1599	mdtI	CDS	411	1.06	2.87e-01	1.12e-01	0.67	1.59
b2140	dusC	CDS	269	1.06	7.77e-03	9.22e-04	0.32	3.31
b2284	nuoF	CDS	5285	1.06	2.25e-06	6.30e-08	0.2	5.41
b3160	yhbW	CDS	329	1.06	1.16e-06	3.06e-08	0.19	5.54
b1036	ycdZ	CDS	1275	1.05	4.71e-02	8.91e-03	0.4	2.62
b2155	cirA	CDS	17529	1.05	5.68e-01	3.33e-01	1.08	0.97
b2463	maeB	CDS	2009	1.05	2.30e-03	2.19e-04	0.28	3.7
b3479	nikD	CDS	119	1.05	3.26e-01	1.36e-01	0.7	1.49
b3817	yigF	CDS	40	1.05	1.65e-01	4.97e-02	0.54	1.96
b4542	yohO	CDS	31	1.05	1.54e-01	4.43e-02	0.52	2.01
b4662	sgrT	CDS	48	1.05	1.77e-01	5.45e-02	0.55	1.92
b1722	ydiY	CDS	816	1.04	2.15e-04	1.24e-05	0.24	4.37
b3398	igaA	CDS	961	1.04	3.83e-05	1.59e-06	0.22	4.8
b4425	rttR	ncRNA	59	1.04	3.06e-01	1.24e-01	0.67	1.54
b4702	mgtL	CDS	193	1.04	1.35e-01	3.64e-02	0.5	2.09
b0900	ycaN	CDS	71	1.03	4.46e-02	8.35e-03	0.39	2.64
b1489	dosP	CDS	269	1.03	3.01e-01	1.21e-01	0.67	1.55
b1623	add	CDS	767	1.03	3.72e-01	1.67e-01	0.75	1.38
b3381	yhfX	CDS	16	1.03	5.68e-01	3.34e-01	1.07	0.97
b0350	mhpD	CDS	15	1.02	3.33e-01	1.40e-01	0.69	1.47
b0954	fabA	CDS	8542	1.02	1.04e-02	1.31e-03	0.32	3.21
b2540	hcaC	CDS	28	1.02	2.53e-01	9.33e-02	0.61	1.68
b2936	loiP	CDS	524	1.02	2.11e-06	5.87e-08	0.19	5.42
b3693	dgoK	CDS	91	1.02	5.29e-02	1.03e-02	0.4	2.56
b4754	yqfI	CDS	12	1.02	2.39e-01	8.51e-02	0.59	1.72
b1828	yebQ	CDS	90	1.01	1.24e-01	3.22e-02	0.47	2.14
b3894	fdoG	CDS	25310	1.01	1.20e-02	1.56e-03	0.32	3.16
b4734	yldA	CDS	6	1.01	7.54e-01	5.47e-01	1.68	0.6
b1322	ycjF	CDS	261	1	1.36e-04	7.26e-06	0.22	4.49
b2181	yejG	CDS	1546	1	1.43e-01	3.98e-02	0.49	2.06
b2678	proW	CDS	905	1	3.08e-01	1.25e-01	0.65	1.53
b2944	yggI	CDS	108	1	3.06e-03	3.04e-04	0.28	3.61
b0016	insL-1	CDS	1062	0.99	3.75e-02	6.63e-03	0.36	2.71
b0124	gcd	CDS	3337	0.99	2.88e-01	1.13e-01	0.63	1.58
b1840	yebZ	CDS	1221	0.99	3.16e-02	5.28e-03	0.36	2.79
b2534	yfhR	CDS	68	0.99	4.49e-01	2.22e-01	0.81	1.22
b3343	tusB	CDS	348	0.99	1.32e-03	1.12e-04	0.26	3.86
b4519	icdC	pseudo	2168	0.99	8.27e-02	1.90e-02	0.42	2.35
b0580	ybdJ	CDS	132	0.98	1.88e-02	2.73e-03	0.33	3
b1321	ycjX	CDS	278	0.98	2.56e-06	7.35e-08	0.18	5.38
b2287	nuoB	CDS	5461	0.98	1.43e-07	2.81e-09	0.16	5.94
b2394	insL-3	CDS	1089	0.98	6.59e-02	1.39e-02	0.4	2.46
b2832	ygdQ	CDS	570	0.98	2.08e-07	4.32e-09	0.17	5.87
b3576	yiaL	CDS	3	0.98	 NA	4.67e-01	1.34	0.73
b3669	uhpA	CDS	731	0.98	9.36e-08	1.64e-09	0.16	6.03
b3727	pstC	CDS	539	0.98	2.96e-01	1.18e-01	0.63	1.56
b3909	kdgT	CDS	127	0.98	9.24e-02	2.23e-02	0.43	2.29
b3931	hslU	CDS	3875	0.98	3.77e-02	6.68e-03	0.36	2.71
b4001	yjaH	CDS	1353	0.98	2.48e-02	3.94e-03	0.34	2.88
b4067	actP	CDS	442	0.98	1.46e-01	4.10e-02	0.48	2.04
b4118	melR	CDS	118	0.98	1.72e-01	5.24e-02	0.5	1.94
b4736	yliM	CDS	946	0.98	9.56e-02	2.32e-02	0.43	2.27
b0230	lafU	pseudo	25	0.97	2.36e-01	8.33e-02	0.56	1.73
b0855	potG	CDS	231	0.97	2.46e-01	8.94e-02	0.57	1.7
b1611	fumC	CDS	355	0.97	3.51e-03	3.61e-04	0.27	3.57
b1627	rsxA	CDS	508	0.97	1.01e-03	7.90e-05	0.25	3.95
b2164	psuT	CDS	97	0.97	3.94e-02	7.05e-03	0.36	2.69
b2214	ftp	CDS	401	0.97	3.58e-05	1.45e-06	0.2	4.82
b2983	yghQ	CDS	15	0.97	4.01e-01	1.87e-01	0.73	1.32
b3092	uxaC	CDS	236	0.97	1.86e-01	5.92e-02	0.51	1.89
b4055	aphA	CDS	486	0.97	1.65e-01	4.90e-02	0.49	1.97
b0014	dnaK	CDS	13469	0.96	1.24e-01	3.23e-02	0.45	2.14
b0030	rihC	CDS	531	0.96	2.82e-01	1.10e-01	0.6	1.6
b0405	queA	CDS	1302	0.96	2.20e-04	1.27e-05	0.22	4.36
b0582	insL-2	CDS	995	0.96	5.02e-02	9.67e-03	0.37	2.59
b0590	fepD	CDS	590	0.96	4.74e-01	2.42e-01	0.82	1.17
b2010	dacD	CDS	214	0.96	7.88e-02	1.77e-02	0.41	2.37
b2049	cpsB	CDS	24	0.96	2.11e-01	7.11e-02	0.53	1.8
b2283	nuoG	CDS	8965	0.96	6.69e-05	3.14e-06	0.21	4.66
b2472	dapE	CDS	1181	0.96	1.30e-05	4.62e-07	0.19	5.04
b3725	pstB	CDS	695	0.96	6.59e-02	1.39e-02	0.39	2.46
b4293	fecI	CDS	1580	0.96	3.22e-01	1.34e-01	0.64	1.5
b4614	sokA	pseudo	5	0.96	7.70e-01	5.78e-01	1.72	0.56
b0364	yaiS	CDS	5	0.95	6.76e-01	4.43e-01	1.24	0.77
b1423	ydcJ	CDS	192	0.95	3.02e-01	1.22e-01	0.62	1.55
b2281	nuoI	CDS	1457	0.95	2.01e-03	1.84e-04	0.25	3.74
b2863	ygeQ	CDS	148	0.95	1.89e-01	6.05e-02	0.5	1.88
b2923	argO	CDS	286	0.95	1.64e-01	4.88e-02	0.48	1.97
b3962	sthA	CDS	4108	0.95	5.34e-05	2.42e-06	0.2	4.71
b0264	insB-2	CDS	110	0.94	7.59e-02	1.68e-02	0.39	2.39
b0455	ffs	ncRNA	14	0.94	6.58e-01	4.23e-01	1.17	0.8
b1324	tpx	CDS	11511	0.94	5.88e-07	1.30e-08	0.17	5.69
b2270	yfbK	CDS	25	0.94	1.97e-01	6.35e-02	0.5	1.86
b4474	frlC	CDS	32	0.94	1.72e-01	5.21e-02	0.48	1.94
b0689	ybfP	CDS	115	0.93	8.02e-02	1.82e-02	0.39	2.36
b1136	icd	CDS	33802	0.93	4.10e-02	7.42e-03	0.35	2.68
b3070	nfeF	CDS	628	0.93	6.18e-02	1.26e-02	0.37	2.49
b3222	nanK	CDS	154	0.93	8.92e-02	2.14e-02	0.4	2.3
b4586	ykfM	CDS	6	0.93	7.61e-01	5.61e-01	1.6	0.58
b4610	ygdT	CDS	4	0.93	 NA	4.57e-01	1.25	0.74
b4625	symR	ncRNA	1	0.93	 NA	6.11e-01	1.83	0.51
b4732	ykiD	CDS	20	0.93	2.82e-01	1.10e-01	0.58	1.6
b0274	insB-3	CDS	108	0.92	8.32e-02	1.91e-02	0.39	2.34
b0439	lon	CDS	8409	0.92	4.47e-03	4.81e-04	0.26	3.49
b1633	nth	CDS	529	0.92	6.48e-04	4.57e-05	0.23	4.08
b1683	sufB	CDS	1124	0.92	4.26e-01	2.05e-01	0.73	1.27
b1775	ydjK	CDS	23	0.92	2.52e-01	9.24e-02	0.55	1.68
b1856	mepM	CDS	3459	0.92	4.36e-02	8.10e-03	0.35	2.65
b1916	sdiA	CDS	427	0.92	2.15e-01	7.32e-02	0.51	1.79
b2282	nuoH	CDS	2916	0.92	3.90e-04	2.46e-05	0.22	4.22
b2334	yfcQ	CDS	8	0.92	5.49e-01	3.13e-01	0.91	1.01
b3774	ilvC	CDS	2723	0.92	6.42e-03	7.34e-04	0.27	3.38
b4158	yjeO	CDS	47	0.92	7.30e-02	1.60e-02	0.38	2.41
b0044	fixX	CDS	2	0.91	 NA	6.51e-01	2.01	0.45
b0207	dkgB	CDS	203	0.91	5.48e-02	1.08e-02	0.36	2.55
b0272	xynR	CDS	422	0.91	8.31e-02	1.91e-02	0.39	2.34
b1347	rcbA	CDS	7	0.91	5.11e-01	2.77e-01	0.83	1.09
b2152	yeiB	CDS	879	0.91	8.58e-03	1.04e-03	0.28	3.28
b3195	mlaF	CDS	1842	0.91	9.15e-03	1.13e-03	0.28	3.26
b4242	mgtA	CDS	1702	0.91	6.83e-02	1.46e-02	0.37	2.44
b1468	narZ	CDS	169	0.9	3.78e-01	1.71e-01	0.65	1.37
b1862	yebB	CDS	12	0.9	5.90e-01	3.54e-01	0.98	0.93
b2107	rcnB	CDS	456	0.9	7.51e-03	8.85e-04	0.27	3.32
b2812	tcdA	CDS	663	0.9	1.97e-04	1.12e-05	0.2	4.39
b2870	ygeW	CDS	6	0.9	6.70e-01	4.36e-01	1.15	0.78
b4088	alsB	CDS	92	0.9	1.97e-01	6.38e-02	0.48	1.85
b4308	yjhR	pseudo	43	0.9	2.51e-01	9.18e-02	0.54	1.69
b2592	clpB	CDS	3751	0.89	2.58e-06	7.49e-08	0.17	5.38
b2971	yghG	CDS	131	0.89	5.26e-01	2.91e-01	0.84	1.06
b3113	tdcF	CDS	62	0.89	2.67e-01	1.01e-01	0.54	1.64
b3567	xylG	CDS	26	0.89	3.02e-01	1.22e-01	0.58	1.55
b3615	waaH	CDS	40	0.89	3.69e-01	1.64e-01	0.64	1.39
b4096	phnL	CDS	7	0.89	4.78e-01	2.46e-01	0.76	1.16
b4264	idnR	CDS	157	0.89	2.74e-03	2.68e-04	0.24	3.64
b2462	eutS	CDS	2	0.88	 NA	5.55e-01	1.49	0.59
b2789	gudP	CDS	23	0.88	3.46e-01	1.48e-01	0.61	1.44
b2802	fucI	CDS	136	0.88	2.24e-01	7.75e-02	0.5	1.77
b3601	mtlR	CDS	542	0.88	1.17e-02	1.50e-03	0.28	3.18
b4143	groL	CDS	19027	0.88	2.54e-01	9.39e-02	0.53	1.68
b4576	insB-7	pseudo	101	0.88	3.47e-01	1.50e-01	0.61	1.44
b1560	ydfU	CDS	26	0.87	3.46e-01	1.48e-01	0.6	1.45
b1682	sufC	CDS	522	0.87	5.26e-01	2.90e-01	0.82	1.06
b1769	ydjE	CDS	45	0.87	9.72e-02	2.39e-02	0.39	2.26
b2851	ygeG	CDS	2	0.87	 NA	5.36e-01	1.41	0.62
b3527	yhjJ	CDS	1041	0.87	6.00e-02	1.21e-02	0.35	2.51
b3845	fadA	CDS	136	0.87	2.24e-01	7.74e-02	0.49	1.77
b4095	phnM	CDS	9	0.87	4.91e-01	2.59e-01	0.77	1.13
b4502	yeiW	CDS	29	0.87	6.29e-01	3.93e-01	1.02	0.85
b0162	cdaR	CDS	139	0.86	4.29e-01	2.07e-01	0.69	1.26
b0315	pdeL	CDS	259	0.86	1.01e-02	1.27e-03	0.27	3.22
b1276	acnA	CDS	2089	0.86	3.44e-01	1.47e-01	0.59	1.45
b2322	yfcJ	CDS	242	0.86	3.34e-03	3.39e-04	0.24	3.58
b2336	yfcS	CDS	8	0.86	6.80e-01	4.49e-01	1.14	0.76
b2481	hyfA	CDS	7	0.86	6.73e-01	4.39e-01	1.11	0.77
b2531	iscR	CDS	1818	0.86	5.74e-03	6.45e-04	0.25	3.41
b3066	dnaG	CDS	5109	0.86	7.04e-06	2.33e-07	0.17	5.17
b3380	yhfW	CDS	16	0.86	3.92e-01	1.80e-01	0.65	1.34
b3618	htrL	CDS	835	0.86	2.87e-02	4.68e-03	0.3	2.83
b4106	phnC	CDS	1	0.86	 NA	7.07e-01	2.3	0.38
b4176	yjeT	CDS	67	0.86	2.94e-01	1.17e-01	0.55	1.57
b4359	opgB	CDS	1532	0.86	2.73e-01	1.05e-01	0.53	1.62
b4556	ysdC	pseudo	14	0.86	3.79e-01	1.72e-01	0.63	1.37
b0252	yafZ	CDS	12	0.85	4.17e-01	1.98e-01	0.66	1.29
