Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b1943	fliK	CDS	133	2.46	1.49e-14	7.35e-17	0.3	8.34
b1682	sufC	CDS	522	2.45	1.29e-02	3.44e-03	0.84	2.93
b1924	fliD	CDS	74	2.44	2.45e-06	1.28e-07	0.46	5.28
b2021	hisC	CDS	909	2.44	4.69e-06	2.69e-07	0.47	5.14
b4060	yjcB	CDS	547	2.44	1.28e-05	8.70e-07	0.5	4.92
b4408	csrB	ncRNA	42925	2.44	1.86e-10	1.98e-12	0.35	7.04
b0777	bioC	CDS	531	2.43	4.16e-03	8.73e-04	0.73	3.33
b3540	dppF	CDS	432	2.43	1.36e-03	2.27e-04	0.66	3.69
b4111	proP	CDS	13193	2.43	3.88e-06	2.15e-07	0.47	5.19
b1022	pgaC	CDS	69	2.42	5.31e-08	1.45e-09	0.4	6.05
b1527	yneK	CDS	13	2.42	5.86e-03	1.34e-03	0.75	3.21
b1882	cheY	CDS	44	2.42	5.15e-05	4.58e-06	0.53	4.58
b1923	fliC	CDS	764	2.42	1.99e-09	2.98e-11	0.36	6.65
b1838	pphA	CDS	97	2.41	2.94e-02	9.44e-03	0.93	2.6
b1953	yodD	CDS	137	2.4	3.45e-02	1.15e-02	0.95	2.53
b0453	ybaY	CDS	1307	2.39	1.93e-03	3.47e-04	0.67	3.58
b1075	flgD	CDS	443	2.39	3.44e-13	2.16e-15	0.3	7.93
b1681	sufD	CDS	918	2.39	8.99e-03	2.23e-03	0.78	3.06
b0486	ybaT	CDS	509	2.38	1.88e-02	5.47e-03	0.86	2.78
b1109	ndh	CDS	5559	2.38	1.80e-09	2.63e-11	0.36	6.67
b4076	nrfG	CDS	42	2.37	1.65e-03	2.88e-04	0.65	3.63
b4187	aidB	CDS	704	2.37	5.42e-04	7.63e-05	0.6	3.96
b0789	clsB	CDS	196	2.36	1.46e-02	3.97e-03	0.82	2.88
b1657	ydhP	CDS	551	2.36	4.06e-05	3.36e-06	0.51	4.65
b4319	fimG	CDS	129	2.36	1.18e-06	5.65e-08	0.43	5.43
b4730	yahV	CDS	3	2.36	3.95e-01	2.63e-01	2.11	1.12
b0117	yacH	CDS	16	2.35	6.04e-02	2.29e-02	1.03	2.28
b1725	yniA	CDS	1163	2.35	1.94e-03	3.49e-04	0.66	3.58
b4317	fimD	CDS	819	2.35	1.75e-09	2.44e-11	0.35	6.68
b1148	ymfM	CDS	50	2.34	1.01e-02	2.58e-03	0.78	3.01
b4030	psiE	CDS	76	2.32	2.77e-03	5.36e-04	0.67	3.46
b1671	ydhX	CDS	26	2.31	1.13e-02	2.94e-03	0.78	2.97
b2104	thiM	CDS	1028	2.31	3.42e-04	4.44e-05	0.56	4.08
b3143	yraI	CDS	3	2.31	3.43e-01	2.18e-01	1.87	1.23
b1467	narY	CDS	71	2.3	1.67e-02	4.76e-03	0.81	2.82
b1941	fliI	CDS	221	2.3	7.22e-27	3.24e-30	0.2	11.42
b1243	oppA	CDS	38019	2.29	8.88e-08	2.67e-09	0.38	5.95
b2298	yfcC	CDS	497	2.28	2.48e-04	3.02e-05	0.55	4.17
b3212	gltB	CDS	12604	2.28	1.71e-03	3.00e-04	0.63	3.62
b3239	yhcO	CDS	107	2.28	7.24e-03	1.71e-03	0.73	3.14
b4099	phnI	CDS	4	2.28	3.20e-01	1.97e-01	1.77	1.29
b4552	yrhC	pseudo	15	2.28	4.79e-02	1.72e-02	0.96	2.38
b4684	yqfG	CDS	2	2.28	5.30e-01	3.90e-01	2.65	0.86
b3661	nlpA	CDS	907	2.26	1.73e-03	3.05e-04	0.63	3.61
b1535	dgcZ	CDS	176	2.25	5.29e-04	7.40e-05	0.57	3.96
b2730	hypE	CDS	731	2.25	3.32e-14	1.79e-16	0.27	8.24
b4071	nrfB	CDS	70	2.25	1.57e-05	1.14e-06	0.46	4.87
b1847	yebF	CDS	2369	2.24	4.29e-05	3.62e-06	0.48	4.63
b1887	cheW	CDS	43	2.23	4.35e-03	9.18e-04	0.67	3.31
b2054	wcaF	CDS	3	2.23	4.17e-01	2.84e-01	2.08	1.07
b2602	yfiL	CDS	37	2.23	2.67e-03	5.15e-04	0.64	3.47
b2665	kbp	CDS	1610	2.23	1.72e-04	1.86e-05	0.52	4.28
b2727	hypB	CDS	613	2.23	1.01e-06	4.66e-08	0.41	5.46
b2080	yegP	CDS	336	2.22	1.57e-02	4.41e-03	0.78	2.85
b4642	yoeD	pseudo	4	2.22	1.54e-01	7.55e-02	1.25	1.78
b1906	yecH	CDS	173	2.21	1.66e-02	4.70e-03	0.78	2.83
b3003	yghA	CDS	119	2.2	3.79e-03	7.77e-04	0.65	3.36
b3023	ygiV	CDS	309	2.2	1.85e-04	2.06e-05	0.52	4.26
b1528	ydeA	CDS	556	2.19	1.20e-04	1.20e-05	0.5	4.38
b2127	mlrA	CDS	186	2.19	1.36e-04	1.39e-05	0.5	4.34
b0339	cynT	CDS	16	2.18	1.91e-02	5.59e-03	0.79	2.77
b2729	hypD	CDS	716	2.18	4.08e-15	1.55e-17	0.26	8.52
b2551	glyA	CDS	31811	2.17	5.89e-05	5.34e-06	0.48	4.55
b3361	fic	CDS	376	2.17	1.59e-03	2.75e-04	0.6	3.64
b1599	mdtI	CDS	411	2.16	5.24e-03	1.17e-03	0.67	3.25
b4243	ridA	CDS	18990	2.16	2.78e-04	3.44e-05	0.52	4.14
b4663	azuC	CDS	79	2.16	2.03e-02	6.00e-03	0.79	2.75
b0943	ycbV	CDS	30	2.15	1.64e-03	2.86e-04	0.59	3.63
b1600	mdtJ	CDS	485	2.15	7.88e-03	1.90e-03	0.69	3.11
b2722	hycD	CDS	168	2.15	5.99e-03	1.38e-03	0.67	3.2
b4128	ghoS	CDS	53	2.15	4.23e-02	1.48e-02	0.88	2.44
b2378	lpxP	CDS	2442	2.14	5.57e-04	7.86e-05	0.54	3.95
b2645	yfjZ	CDS	4	2.14	1.99e-01	1.06e-01	1.32	1.62
b4316	fimC	CDS	592	2.14	1.28e-05	8.75e-07	0.44	4.92
b0044	fixX	CDS	2	2.13	4.29e-01	2.95e-01	2.03	1.05
b1557	cspB	CDS	8087	2.13	1.24e-01	5.69e-02	1.12	1.9
b1669	ydhT	CDS	57	2.13	2.17e-05	1.64e-06	0.44	4.79
b2670	alaE	CDS	479	2.13	5.61e-03	1.27e-03	0.66	3.22
b4318	fimF	CDS	160	2.13	7.64e-08	2.25e-09	0.36	5.98
b2496	hda	CDS	2619	2.11	1.82e-07	6.27e-09	0.36	5.81
b3430	glgC	CDS	2178	2.11	5.02e-07	2.07e-08	0.38	5.61
b4101	phnG	CDS	1	2.11	4.91e-01	3.53e-01	2.27	0.93
b4680	ypdK	CDS	146	2.11	4.65e-04	6.39e-05	0.53	4
b1228	ychS	CDS	7	2.1	1.90e-01	1.01e-01	1.28	1.64
b0013	yaaI	CDS	6	2.09	1.02e-01	4.42e-02	1.04	2.01
b0531	sfmC	CDS	1	2.09	5.65e-01	4.26e-01	2.62	0.8
b0811	glnH	CDS	8048	2.09	1.79e-07	6.15e-09	0.36	5.81
b0919	ycbJ	CDS	565	2.09	6.61e-06	3.99e-07	0.41	5.07
b2904	gcvH	CDS	3222	2.09	9.88e-08	3.04e-09	0.35	5.93
b2370	evgS	CDS	3204	2.08	1.84e-08	3.88e-10	0.33	6.26
b3428	glgP	CDS	4002	2.08	1.24e-05	8.30e-07	0.42	4.93
b3431	glgX	CDS	1950	2.08	5.70e-06	3.32e-07	0.41	5.1
b4692	oweE	pseudo	20	2.08	1.51e-01	7.30e-02	1.16	1.79
b0072	leuC	CDS	1553	2.07	1.77e-04	1.94e-05	0.48	4.27
b2003	yeeT	CDS	1	2.07	6.40e-01	5.06e-01	3.12	0.66
b1085	yceQ	CDS	1	2.06	4.04e-01	2.71e-01	1.87	1.1
b1450	mcbR	CDS	116	2.06	2.61e-02	8.19e-03	0.78	2.64
b2913	serA	CDS	6068	2.06	4.72e-03	1.02e-03	0.63	3.29
b0931	pncB	CDS	7220	2.05	4.22e-07	1.71e-08	0.36	5.64
b2459	eutT	CDS	8	2.05	2.93e-01	1.76e-01	1.51	1.35
b2731	fhlA	CDS	440	2.05	8.99e-05	8.65e-06	0.46	4.45
b3006	exbB	CDS	6916	2.05	2.69e-03	5.20e-04	0.59	3.47
b4126	yjdI	CDS	51	2.05	4.81e-03	1.05e-03	0.62	3.28
b1061	dinI	CDS	1355	2.04	8.55e-04	1.30e-04	0.53	3.83
b4199	yjfY	CDS	30	2.04	4.36e-02	1.53e-02	0.84	2.42
b0708	phr	CDS	624	2.03	2.22e-04	2.62e-05	0.48	4.2
b1441	ydcT	CDS	191	2.03	3.22e-04	4.11e-05	0.5	4.1
b3409	feoB	CDS	8429	2.03	4.98e-03	1.09e-03	0.62	3.27
b1715	pheM	CDS	320	2.02	1.74e-03	3.08e-04	0.56	3.61
b3012	dkgA	CDS	461	2.02	4.30e-05	3.64e-06	0.44	4.63
b4734	yldA	CDS	6	2.02	2.90e-01	1.74e-01	1.48	1.36
b0935	ssuD	CDS	29	2.01	2.80e-03	5.44e-04	0.58	3.46
b1046	clsC	CDS	463	2.01	2.95e-06	1.56e-07	0.38	5.24
b1469	narU	CDS	45	2.01	9.66e-02	4.11e-02	0.99	2.04
b2498	upp	CDS	8069	2.01	3.15e-03	6.22e-04	0.59	3.42
b4246	pyrL	CDS	103	2.01	3.45e-02	1.15e-02	0.79	2.53
b0539	exoD	pseudo	6	2	1.17e-01	5.31e-02	1.04	1.93
b1684	sufA	CDS	254	2	4.79e-02	1.72e-02	0.84	2.38
b0700	rhsC	CDS	397	1.99	1.25e-05	8.40e-07	0.4	4.93
b1039	csgE	CDS	73	1.99	1.18e-02	3.10e-03	0.67	2.96
b1881	cheZ	CDS	73	1.99	7.84e-06	4.86e-07	0.4	5.03
b2020	hisD	CDS	1145	1.99	1.42e-05	9.95e-07	0.41	4.89
b2678	proW	CDS	905	1.99	8.96e-03	2.22e-03	0.65	3.06
b3541	dppD	CDS	437	1.99	3.40e-03	6.81e-04	0.59	3.4
b3588	aldB	CDS	451	1.99	3.83e-07	1.52e-08	0.35	5.66
b1283	osmB	CDS	408	1.98	3.48e-03	7.04e-04	0.58	3.39
b0124	gcd	CDS	3337	1.97	6.99e-03	1.65e-03	0.63	3.15
b0297	eaeH	pseudo	3	1.97	5.06e-01	3.67e-01	2.19	0.9
b1591	dmsD	CDS	1243	1.97	4.25e-05	3.57e-06	0.42	4.63
b4578	yncK	pseudo	6	1.97	1.46e-01	7.04e-02	1.09	1.81
b4733	ylcJ	CDS	2	1.97	2.51e-01	1.42e-01	1.34	1.47
b0903	pflB	CDS	86984	1.96	1.80e-05	1.33e-06	0.41	4.83
b1478	adhP	CDS	1418	1.96	5.93e-03	1.36e-03	0.61	3.2
b3868	glnG	CDS	2610	1.96	1.01e-23	1.36e-26	0.18	10.67
b0592	fepB	CDS	946	1.95	1.56e-02	4.36e-03	0.69	2.85
b0654	gltJ	CDS	566	1.95	4.03e-05	3.33e-06	0.42	4.65
b1687	ydiJ	CDS	2730	1.95	3.91e-03	8.10e-04	0.58	3.35
b2025	hisF	CDS	823	1.95	7.39e-06	4.51e-07	0.39	5.05
b0037	caiC	CDS	252	1.94	3.12e-08	7.48e-10	0.32	6.16
b0809	glnQ	CDS	4334	1.94	1.22e-06	5.84e-08	0.36	5.42
b4127	yjdJ	CDS	147	1.94	1.10e-04	1.08e-05	0.44	4.4
b0225	yafQ	CDS	687	1.93	4.01e-07	1.61e-08	0.34	5.65
b1033	ghrA	CDS	914	1.93	4.25e-04	5.74e-05	0.48	4.02
b2995	hybB	CDS	986	1.93	1.32e-02	3.55e-03	0.66	2.92
b0801	hcxB	CDS	984	1.92	6.44e-03	1.49e-03	0.61	3.18
b2660	lhgO	CDS	199	1.92	1.07e-02	2.75e-03	0.64	2.99
b1171	ymgD	CDS	403	1.91	2.65e-02	8.38e-03	0.72	2.64
b1428	ydcK	CDS	166	1.91	4.93e-03	1.08e-03	0.58	3.27
b1482	osmC	CDS	1788	1.91	1.07e-02	2.76e-03	0.64	2.99
b2543	yphA	CDS	293	1.91	1.96e-04	2.20e-05	0.45	4.24
b3027	ygiZ	CDS	3	1.91	2.68e-01	1.56e-01	1.35	1.42
b3101	yqjF	CDS	83	1.91	1.12e-03	1.83e-04	0.51	3.74
b4459	ryjA	ncRNA	5	1.91	2.80e-01	1.65e-01	1.38	1.39
b0810	glnP	CDS	2339	1.9	9.67e-06	6.08e-07	0.38	4.99
b0990	cspG	CDS	8484	1.9	1.55e-01	7.57e-02	1.07	1.78
b1890	motA	CDS	56	1.9	5.21e-05	4.64e-06	0.41	4.58
b3542	dppC	CDS	291	1.9	1.97e-03	3.56e-04	0.53	3.57
b4565	sgcB	CDS	9	1.9	1.00e-01	4.31e-02	0.94	2.02
b0856	potH	CDS	110	1.89	4.74e-03	1.03e-03	0.57	3.28
b1888	cheA	CDS	81	1.89	2.44e-08	5.59e-10	0.31	6.2
b2374	frc	CDS	50	1.89	6.17e-03	1.42e-03	0.59	3.19
b3060	ttdR	CDS	70	1.89	1.89e-02	5.51e-03	0.68	2.78
b0513	ybbY	CDS	40	1.88	3.38e-03	6.76e-04	0.55	3.4
b1244	oppB	CDS	6030	1.88	6.51e-05	5.98e-06	0.41	4.53
b1519	tam	CDS	271	1.88	2.48e-03	4.71e-04	0.54	3.5
b3869	glnL	CDS	2061	1.88	6.40e-13	4.17e-15	0.24	7.85
b4070	nrfA	CDS	265	1.88	3.26e-09	5.34e-11	0.29	6.56
b0379	yaiY	CDS	21	1.87	3.12e-02	1.02e-02	0.73	2.57
b3432	glgB	CDS	3139	1.87	1.49e-04	1.57e-05	0.43	4.32
b0366	tauB	CDS	27	1.86	3.14e-02	1.03e-02	0.72	2.57
b2024	hisA	CDS	734	1.86	2.47e-07	9.08e-09	0.32	5.75
b3524	yhjG	CDS	428	1.86	1.44e-04	1.50e-05	0.43	4.33
b1449	curA	CDS	354	1.85	5.87e-03	1.34e-03	0.58	3.21
b0806	mcbA	CDS	56	1.84	1.00e-01	4.31e-02	0.91	2.02
b1593	ynfK	CDS	973	1.84	9.37e-03	2.34e-03	0.61	3.04
b1348	ralR	CDS	4	1.83	4.74e-01	3.36e-01	1.9	0.96
b2111	yehD	CDS	92	1.83	2.72e-04	3.33e-05	0.44	4.15
b3830	ysgA	CDS	627	1.83	2.03e-02	6.02e-03	0.67	2.75
b0511	ybbW	CDS	5	1.82	3.22e-01	1.99e-01	1.42	1.28
b0646	djlB	CDS	14	1.82	7.52e-02	3.02e-02	0.84	2.17
b1247	oppF	CDS	10041	1.82	7.58e-06	4.68e-07	0.36	5.04
b2055	wcaE	CDS	8	1.82	1.79e-01	9.17e-02	1.08	1.69
b2848	yqeJ	CDS	28	1.82	1.74e-02	5.00e-03	0.65	2.81
b4021	pepE	CDS	1096	1.82	1.20e-02	3.16e-03	0.62	2.95
b4045	yjbJ	CDS	451	1.82	1.72e-03	3.03e-04	0.5	3.61
b4072	nrfC	CDS	72	1.82	8.58e-04	1.31e-04	0.48	3.82
b4544	arnE	CDS	52	1.82	9.86e-03	2.49e-03	0.6	3.02
b4559	ghoT	CDS	53	1.82	4.77e-02	1.71e-02	0.76	2.38
b1351	racC	CDS	5	1.81	4.56e-01	3.19e-01	1.82	1
b1670	ydhU	CDS	38	1.81	4.02e-03	8.34e-04	0.54	3.34
b2254	arnC	CDS	72	1.81	1.45e-02	3.96e-03	0.63	2.88
b2726	hypA	CDS	58	1.81	5.29e-02	1.94e-02	0.78	2.34
b3589	yiaY	CDS	13	1.81	2.68e-02	8.46e-03	0.69	2.63
b0655	gltI	CDS	1955	1.8	1.69e-04	1.82e-05	0.42	4.29
b1127	pepT	CDS	1725	1.8	3.76e-04	4.96e-05	0.44	4.06
b1942	fliJ	CDS	48	1.8	3.19e-07	1.23e-08	0.32	5.7
b1948	fliP	CDS	92	1.8	3.76e-06	2.06e-07	0.35	5.19
b2679	proX	CDS	808	1.8	1.23e-02	3.24e-03	0.61	2.94
b2990	hybG	CDS	217	1.8	3.41e-04	4.41e-05	0.44	4.08
b3005	exbD	CDS	3940	1.8	1.29e-02	3.45e-03	0.62	2.92
b3870	glnA	CDS	27628	1.8	2.20e-07	7.95e-09	0.31	5.77
b0802	ybiJ	CDS	204	1.79	5.52e-03	1.24e-03	0.55	3.23
b1246	oppD	CDS	8454	1.78	2.38e-05	1.82e-06	0.37	4.77
b4700	sokE	ncRNA	3	1.78	2.33e-01	1.29e-01	1.17	1.52
b4717	micL	ncRNA	243	1.78	3.95e-02	1.35e-02	0.72	2.47
b0705	ybfL	pseudo	22	1.77	2.57e-02	8.01e-03	0.67	2.65
b1287	yciW	CDS	896	1.77	2.04e-02	6.06e-03	0.64	2.74
b1466	narW	CDS	30	1.77	1.06e-01	4.64e-02	0.89	1.99
b1485	ddpC	CDS	65	1.77	7.85e-03	1.89e-03	0.57	3.11
b3480	nikE	CDS	120	1.76	2.97e-02	9.57e-03	0.68	2.59
b3491	yhiM	CDS	364	1.76	8.22e-02	3.35e-02	0.83	2.13
b3563	yiaB	CDS	4	1.76	1.93e-01	1.03e-01	1.08	1.63
b2508	guaB	CDS	11527	1.75	2.57e-02	8.02e-03	0.66	2.65
b2534	yfhR	CDS	68	1.75	7.22e-02	2.86e-02	0.8	2.19
b3673	emrD	CDS	2189	1.75	1.11e-02	2.86e-03	0.59	2.98
b0071	leuD	CDS	923	1.74	4.56e-04	6.22e-05	0.44	4
b0073	leuB	CDS	1369	1.74	2.92e-03	5.73e-04	0.5	3.44
b0114	aceE	CDS	53741	1.74	8.59e-04	1.31e-04	0.46	3.82
b1023	pgaB	CDS	89	1.74	2.48e-04	3.02e-05	0.42	4.17
b4380	yjjI	CDS	654	1.74	1.77e-05	1.30e-06	0.36	4.84
b4442	micA	ncRNA	4	1.74	2.35e-01	1.31e-01	1.15	1.51
b4693	aaaE	pseudo	53	1.74	1.11e-03	1.82e-04	0.47	3.74
b2466	ypfG	CDS	153	1.73	1.22e-02	3.22e-03	0.59	2.95
b3158	yhbU	CDS	482	1.73	1.02e-02	2.61e-03	0.58	3.01
b0153	fhuB	CDS	1400	1.72	8.85e-02	3.69e-02	0.82	2.09
b1149	ymfN	CDS	70	1.72	6.10e-04	8.80e-05	0.44	3.92
b1674	ydhY	CDS	18	1.72	9.35e-02	3.94e-02	0.83	2.06
b2994	hybC	CDS	1952	1.72	9.09e-03	2.26e-03	0.56	3.05
b2721	hycE	CDS	442	1.71	4.71e-02	1.68e-02	0.71	2.39
b3429	glgA	CDS	2356	1.71	5.22e-04	7.30e-05	0.43	3.97
b3543	dppB	CDS	303	1.71	7.54e-03	1.79e-03	0.55	3.12
b4314	fimA	CDS	10478	1.71	4.44e-08	1.19e-09	0.28	6.08
b4550	arfA	CDS	173	1.71	2.42e-04	2.90e-05	0.41	4.18
b0043	fixC	CDS	12	1.7	3.35e-02	1.11e-02	0.67	2.54
b2023	hisH	CDS	581	1.7	5.08e-05	4.44e-06	0.37	4.59
b4588	ylcH	CDS	10	1.7	1.65e-01	8.29e-02	0.98	1.73
b1673	ydhV	CDS	48	1.69	3.60e-02	1.22e-02	0.68	2.51
b2015	yeeY	CDS	339	1.69	9.86e-05	9.67e-06	0.38	4.42
b1064	grxB	CDS	1459	1.68	7.94e-03	1.93e-03	0.54	3.1
b3138	agaB	CDS	6	1.68	2.87e-01	1.71e-01	1.23	1.37
b4292	fecR	CDS	1454	1.68	4.77e-02	1.71e-02	0.7	2.38
b4293	fecI	CDS	1580	1.68	2.71e-02	8.60e-03	0.64	2.63
b4325	yjiC	CDS	18	1.68	1.49e-01	7.20e-02	0.93	1.8
b0383	phoA	CDS	398	1.67	1.99e-05	1.48e-06	0.35	4.81
b0456	ybaA	CDS	39	1.67	2.05e-01	1.11e-01	1.04	1.6
b0735	ybgE	CDS	2896	1.67	2.01e-07	7.14e-09	0.29	5.79
b2154	yeiG	CDS	733	1.67	1.17e-05	7.66e-07	0.34	4.94
b2659	csiD	CDS	173	1.67	5.88e-03	1.34e-03	0.52	3.21
b0823	ybiW	CDS	68	1.66	4.25e-05	3.58e-06	0.36	4.63
b0987	gfcA	CDS	183	1.66	1.13e-02	2.94e-03	0.56	2.97
b1009	rutD	CDS	8	1.66	1.64e-01	8.23e-02	0.96	1.74
b1686	menI	CDS	539	1.65	7.52e-03	1.79e-03	0.53	3.12
b1878	flhE	CDS	42	1.65	7.54e-03	1.80e-03	0.53	3.12
b4602	ynhF	CDS	94	1.65	1.45e-02	3.93e-03	0.57	2.88
b0773	ybhB	CDS	692	1.64	1.71e-03	3.01e-04	0.45	3.61
b0964	yccT	CDS	81	1.64	1.64e-03	2.86e-04	0.45	3.63
b1074	flgC	CDS	240	1.64	1.44e-03	2.44e-04	0.45	3.67
b1143	ymfI	CDS	468	1.64	2.90e-03	5.68e-04	0.47	3.45
b2137	yohF	CDS	117	1.64	6.88e-02	2.69e-02	0.74	2.21
b2681	ygaY	pseudo	87	1.64	7.18e-02	2.83e-02	0.75	2.19
b1298	puuD	CDS	194	1.63	1.38e-02	3.72e-03	0.56	2.9
b2026	hisI	CDS	965	1.63	5.79e-06	3.41e-07	0.32	5.1
b2257	arnT	CDS	97	1.63	4.73e-03	1.02e-03	0.5	3.28
b3369	yhfL	CDS	43	1.63	2.03e-01	1.09e-01	1.02	1.6
b0282	yagP	CDS	29	1.62	2.35e-02	7.19e-03	0.6	2.69
b1489	dosP	CDS	269	1.62	4.89e-02	1.76e-02	0.68	2.37
b3049	glgS	CDS	253	1.62	3.54e-03	7.20e-04	0.48	3.38
b0652	gltL	CDS	725	1.61	2.28e-04	2.69e-05	0.38	4.2
b0653	gltK	CDS	475	1.61	4.34e-04	5.87e-05	0.4	4.02
b1042	csgA	CDS	51	1.61	2.09e-02	6.27e-03	0.59	2.73
b1151	beeE	CDS	27	1.61	1.03e-01	4.46e-02	0.8	2.01
b1245	oppC	CDS	5277	1.61	1.47e-04	1.55e-05	0.37	4.32
b1947	fliO	CDS	93	1.61	3.57e-05	2.88e-06	0.34	4.68
b2996	hybA	CDS	975	1.61	7.09e-02	2.79e-02	0.73	2.2
b0382	iraP	CDS	281	1.6	8.07e-03	1.96e-03	0.52	3.1
b0834	dgcI	CDS	925	1.6	2.39e-04	2.85e-05	0.38	4.19
b1560	ydfU	CDS	26	1.6	1.31e-02	3.53e-03	0.55	2.92
b1705	ydiE	CDS	271	1.6	5.76e-02	2.16e-02	0.7	2.3
b1957	yodC	CDS	203	1.6	1.66e-05	1.21e-06	0.33	4.85
b3292	zntR	CDS	439	1.6	2.00e-09	3.05e-11	0.24	6.64
b4082	mdtN	CDS	4	1.6	3.65e-01	2.36e-01	1.35	1.18
b0152	fhuD	CDS	723	1.59	8.51e-02	3.52e-02	0.75	2.11
b0902	pflA	CDS	1846	1.59	2.04e-06	1.05e-07	0.3	5.32
b1058	yceO	CDS	11	1.59	8.91e-02	3.73e-02	0.77	2.08
b2723	hycC	CDS	403	1.59	6.24e-02	2.39e-02	0.7	2.26
b4016	aceK	CDS	3043	1.59	5.91e-02	2.23e-02	0.69	2.29
b1985	yeeO	CDS	229	1.58	8.40e-03	2.06e-03	0.51	3.08
b2028	ugd	CDS	464	1.58	5.83e-08	1.64e-09	0.26	6.03
b2997	hybO	CDS	1224	1.58	5.71e-02	2.13e-02	0.69	2.3
b3100	yqjK	CDS	2616	1.58	6.59e-07	2.85e-08	0.29	5.55
b3293	yhdN	CDS	342	1.58	1.55e-05	1.11e-06	0.32	4.87
b0151	fhuC	CDS	1205	1.57	6.71e-02	2.60e-02	0.71	2.23
b1144	ymfJ	CDS	265	1.57	1.47e-05	1.04e-06	0.32	4.88
b1490	dosC	CDS	216	1.57	9.97e-02	4.28e-02	0.77	2.03
b1785	cdgI	CDS	66	1.57	5.77e-02	2.17e-02	0.68	2.3
b1794	dgcP	CDS	1127	1.57	4.07e-05	3.38e-06	0.34	4.65
b1917	tcyN	CDS	635	1.57	7.60e-03	1.81e-03	0.5	3.12
b4586	ykfM	CDS	6	1.57	3.07e-01	1.87e-01	1.19	1.32
b0321	yahG	CDS	22	1.56	1.93e-02	5.66e-03	0.56	2.77
b0643	ybeL	CDS	786	1.56	1.68e-03	2.94e-04	0.43	3.62
b0797	rhlE	CDS	2441	1.56	8.84e-05	8.47e-06	0.35	4.45
b2624	alpA	CDS	9	1.56	2.15e-01	1.17e-01	1	1.57
b4441	glmY	ncRNA	108	1.56	1.75e-04	1.90e-05	0.37	4.28
b1073	flgB	CDS	192	1.55	1.13e-02	2.92e-03	0.52	2.98
b1484	ddpD	CDS	76	1.55	2.51e-02	7.76e-03	0.58	2.66
b1661	cfa	CDS	4313	1.55	5.46e-02	2.02e-02	0.67	2.32
b2102	yegX	CDS	313	1.55	1.61e-02	4.58e-03	0.55	2.84
b2311	ubiX	CDS	798	1.55	4.02e-10	4.96e-12	0.22	6.91
b3050	yqiJ	CDS	35	1.55	3.49e-02	1.16e-02	0.61	2.52
b3518	ccp	CDS	263	1.55	2.28e-06	1.19e-07	0.29	5.3
b4756	yqiD	CDS	110	1.55	6.38e-02	2.45e-02	0.69	2.25
b0648	ybeU	CDS	11	1.54	3.40e-01	2.15e-01	1.24	1.24
b0693	speF	CDS	28	1.54	8.21e-02	3.35e-02	0.72	2.13
b2269	elaD	CDS	35	1.54	2.56e-02	7.97e-03	0.58	2.65
b2447	yffP	CDS	30	1.54	4.43e-02	1.57e-02	0.64	2.42
b2924	mscS	CDS	4133	1.54	1.87e-04	2.10e-05	0.36	4.25
b4178	nsrR	CDS	952	1.54	1.18e-01	5.35e-02	0.8	1.93
b4415	hokE	CDS	7	1.54	2.55e-01	1.45e-01	1.06	1.46
b0218	yafU	pseudo	3	1.53	4.87e-01	3.48e-01	1.63	0.94
b1000	cbpA	CDS	1096	1.53	7.91e-03	1.91e-03	0.49	3.1
b1172	ymgG	CDS	229	1.53	1.06e-01	4.68e-02	0.77	1.99
b1516	lsrB	CDS	44	1.53	1.48e-02	4.07e-03	0.53	2.87
b1946	fliN	CDS	125	1.53	7.68e-05	7.27e-06	0.34	4.49
b3367	nirC	CDS	540	1.53	9.32e-02	3.93e-02	0.74	2.06
b0906	ycaP	CDS	158	1.52	1.20e-02	3.15e-03	0.51	2.95
b0946	zapC	CDS	1371	1.52	1.11e-05	7.16e-07	0.31	4.96
b1360	ydaV	CDS	24	1.52	1.17e-01	5.27e-02	0.78	1.94
b1683	sufB	CDS	1124	1.52	9.03e-02	3.79e-02	0.73	2.08
b1815	pdeD	CDS	70	1.52	1.01e-02	2.55e-03	0.5	3.02
b3337	bfd	CDS	461	1.52	4.15e-02	1.45e-02	0.62	2.45
b4098	phnJ	CDS	5	1.52	3.43e-01	2.18e-01	1.23	1.23
b4425	rttR	ncRNA	59	1.52	5.77e-02	2.17e-02	0.66	2.3
b0691	ybfG	pseudo	13	1.51	1.75e-01	8.90e-02	0.89	1.7
b0733	cydA	CDS	22028	1.51	1.06e-03	1.72e-04	0.4	3.76
b1131	purB	CDS	8320	1.5	5.21e-03	1.16e-03	0.46	3.25
b3062	ttdB	CDS	7	1.5	1.61e-01	8.01e-02	0.85	1.75
b4110	yjcZ	CDS	70	1.5	7.16e-04	1.06e-04	0.39	3.88
b1442	ydcU	CDS	118	1.49	1.27e-02	3.37e-03	0.51	2.93
b2067	dgcE	CDS	661	1.49	4.46e-03	9.53e-04	0.45	3.3
b2603	yfiR	CDS	571	1.49	1.38e-03	2.32e-04	0.4	3.68
b2605	yfiB	CDS	391	1.49	1.42e-05	9.91e-07	0.3	4.89
b2991	hybF	CDS	247	1.49	7.91e-03	1.91e-03	0.48	3.1
b0993	torS	CDS	308	1.48	4.10e-06	2.29e-07	0.29	5.17
