Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b1534	ydeE	CDS	198	1.22	4.25e-02	5.60e-03	0.44	2.77
b3671	ilvB	CDS	1502	1.22	3.30e-01	1.02e-01	0.75	1.63
b2246	yfaV	CDS	22	1.21	7.97e-02	1.27e-02	0.48	2.49
b2274	yfbO	CDS	17	1.21	2.48e-01	6.44e-02	0.66	1.85
b4184	yjfL	CDS	7	1.21	5.16e-01	2.25e-01	1	1.21
b4415	hokE	CDS	7	1.2	5.63e-01	2.66e-01	1.08	1.11
b4572	ylbE	CDS	28	1.2	1.13e-01	2.00e-02	0.52	2.33
b0469	apt	CDS	2629	1.19	1.33e-09	1.27e-11	0.18	6.77
b0854	potF	CDS	516	1.19	1.92e-01	4.38e-02	0.59	2.02
b4576	insB-7	pseudo	101	1.19	2.12e-01	5.07e-02	0.61	1.95
b2738	ygbL	CDS	26	1.18	7.78e-02	1.23e-02	0.47	2.5
b3410	feoC	CDS	1078	1.18	3.06e-01	8.99e-02	0.69	1.7
b3723	bglG	CDS	11	1.18	6.22e-01	3.29e-01	1.21	0.98
b0555	rrrD	CDS	55	1.17	2.75e-02	3.15e-03	0.4	2.95
b4308	yjhR	pseudo	43	1.17	1.45e-01	2.84e-02	0.53	2.19
b4732	ykiD	CDS	20	1.17	1.89e-01	4.24e-02	0.58	2.03
b0366	tauB	CDS	27	1.16	1.92e-01	4.33e-02	0.57	2.02
b3453	ugpB	CDS	278	1.16	9.96e-04	6.59e-05	0.29	3.99
b3749	rbsA	CDS	1820	1.16	3.21e-01	9.84e-02	0.7	1.65
b4653	yicT	pseudo	14	1.16	4.80e-01	1.94e-01	0.89	1.3
b1615	uidC	CDS	14	1.15	3.83e-01	1.33e-01	0.76	1.5
b1679	sufE	CDS	282	1.15	4.03e-01	1.44e-01	0.79	1.46
b3485	yhhJ	CDS	472	1.15	2.41e-04	1.26e-05	0.26	4.37
b4145	yjeJ	CDS	63	1.15	1.70e-01	3.61e-02	0.55	2.1
b4542	yohO	CDS	31	1.15	1.39e-01	2.65e-02	0.52	2.22
b3541	dppD	CDS	437	1.14	2.11e-01	5.05e-02	0.58	1.96
b4744	ynaM	CDS	351	1.14	5.53e-01	2.56e-01	1	1.14
b3995	rsd	CDS	713	1.13	4.01e-02	5.16e-03	0.4	2.8
b0012	mbiA	CDS	5	1.12	5.75e-01	2.79e-01	1.04	1.08
b1151	beeE	CDS	27	1.12	1.04e-01	1.78e-02	0.47	2.37
b2280	nuoJ	CDS	1779	1.12	1.06e-03	7.09e-05	0.28	3.97
b3903	rhaA	CDS	16	1.12	2.17e-01	5.28e-02	0.58	1.94
b3962	sthA	CDS	4108	1.12	1.18e-06	2.80e-08	0.2	5.55
b0045	yaaU	CDS	18	1.11	1.85e-01	4.09e-02	0.54	2.04
b0458	ylaC	CDS	3641	1.11	1.13e-01	2.00e-02	0.48	2.33
b1840	yebZ	CDS	1221	1.11	1.71e-02	1.80e-03	0.36	3.12
b2445	yffN	CDS	13	1.11	1.68e-01	3.55e-02	0.53	2.1
b3282	tsaC	CDS	1011	1.11	3.81e-03	3.18e-04	0.31	3.6
b3478	nikC	CDS	116	1.11	3.43e-01	1.10e-01	0.7	1.6
b0075	leuL	CDS	19	1.1	4.92e-01	2.04e-01	0.87	1.27
b0716	ybgO	CDS	17	1.1	3.70e-01	1.26e-01	0.72	1.53
b1164	ycgZ	CDS	28	1.1	1.69e-01	3.58e-02	0.52	2.1
b2139	mdtQ	pseudo	20	1.1	1.96e-01	4.50e-02	0.55	2
b2279	nuoK	CDS	819	1.1	2.75e-03	2.14e-04	0.3	3.7
b3415	gntT	CDS	539	1.1	2.30e-01	5.73e-02	0.58	1.9
b1567	ydfW	CDS	6	1.09	6.28e-01	3.34e-01	1.13	0.97
b3281	aroE	CDS	1083	1.09	4.99e-02	6.88e-03	0.4	2.7
b1611	fumC	CDS	355	1.08	1.08e-03	7.27e-05	0.27	3.97
b2049	cpsB	CDS	24	1.08	1.87e-01	4.20e-02	0.53	2.03
b1216	chaA	CDS	863	1.07	1.82e-01	3.98e-02	0.52	2.06
b1318	ycjV	pseudo	8	1.07	5.06e-01	2.12e-01	0.85	1.25
b1397	paaJ	CDS	116	1.07	1.12e-02	1.09e-03	0.33	3.27
b2455	eutE	CDS	11	1.07	3.56e-01	1.18e-01	0.68	1.56
b2905	gcvT	CDS	4666	1.07	1.34e-02	1.36e-03	0.33	3.2
b3022	mqsR	CDS	194	1.07	9.92e-03	9.44e-04	0.33	3.31
b3479	nikD	CDS	119	1.07	3.73e-01	1.28e-01	0.7	1.52
b3896	yiiG	CDS	44	1.07	2.94e-01	8.46e-02	0.62	1.72
b0240	crl	pseudo	4490	1.06	8.92e-04	5.84e-05	0.26	4.02
b1396	paaI	CDS	17	1.06	2.30e-01	5.71e-02	0.56	1.9
b3381	yhfX	CDS	16	1.06	6.15e-01	3.22e-01	1.07	0.99
b3800	aslB	CDS	82	1.06	3.69e-01	1.25e-01	0.69	1.53
b4062	soxS	CDS	174	1.06	1.69e-02	1.77e-03	0.34	3.13
b0353	mhpT	CDS	55	1.05	3.49e-02	4.30e-03	0.37	2.86
b3280	yrdB	CDS	527	1.05	1.22e-01	2.21e-02	0.46	2.29
b0270	yagG	CDS	46	1.04	2.44e-01	6.28e-02	0.56	1.86
b0698	kdpA	CDS	18	1.04	2.89e-01	8.24e-02	0.6	1.74
b1778	msrB	CDS	1140	1.04	9.72e-05	4.12e-06	0.23	4.61
b2305	rpnB	CDS	67	1.04	3.41e-02	4.19e-03	0.36	2.86
b2372	yfdV	CDS	24	1.04	3.12e-01	9.35e-02	0.62	1.68
b3572	avtA	CDS	2758	1.04	2.20e-07	3.82e-09	0.18	5.89
b4242	mgtA	CDS	1702	1.04	3.98e-02	5.09e-03	0.37	2.8
b2281	nuoI	CDS	1457	1.03	7.59e-04	4.81e-05	0.25	4.06
b3772	ilvA	CDS	523	1.03	4.40e-03	3.74e-04	0.29	3.56
b3879	yihR	CDS	9	1.03	5.28e-01	2.32e-01	0.87	1.19
b1991	cobT	CDS	354	1.02	2.83e-02	3.31e-03	0.35	2.94
b2903	gcvP	CDS	7778	1.02	2.17e-01	5.27e-02	0.52	1.94
b3566	xylF	CDS	25	1.02	3.48e-01	1.14e-01	0.64	1.58
b0573	cusF	CDS	15	1.01	3.59e-01	1.20e-01	0.65	1.56
b1163	bluF	CDS	728	1.01	5.36e-01	2.43e-01	0.87	1.17
b2969	yghE	pseudo	60	1.01	3.97e-01	1.41e-01	0.69	1.47
b3072	aer	CDS	201	1.01	2.60e-03	2.01e-04	0.27	3.72
b3121	yhaC	CDS	12	1.01	5.36e-01	2.41e-01	0.86	1.17
b3586	yiaV	CDS	26	1.01	2.43e-01	6.25e-02	0.54	1.86
b4468	glcE	CDS	76	1.01	8.76e-02	1.43e-02	0.41	2.45
b0264	insB-2	CDS	110	1	7.07e-02	1.09e-02	0.39	2.55
b0349	mhpC	CDS	16	1	2.91e-01	8.34e-02	0.58	1.73
b0427	yajR	CDS	684	1	3.00e-03	2.38e-04	0.27	3.67
b2582	trxC	CDS	660	1	3.80e-04	2.17e-05	0.24	4.25
b2703	srlE	CDS	57	1	6.89e-01	3.99e-01	1.18	0.84
b3819	rarD	CDS	412	1	5.79e-02	8.33e-03	0.38	2.64
b1451	yncD	CDS	887	0.99	2.15e-02	2.35e-03	0.33	3.04
b3397	nudE	CDS	1373	0.99	6.90e-03	6.12e-04	0.29	3.43
b1055	yceA	CDS	1226	0.98	1.02e-04	4.46e-06	0.21	4.59
b1159	mcrA	CDS	147	0.98	1.58e-02	1.65e-03	0.31	3.15
b2539	hcaF	CDS	40	0.98	1.68e-01	3.57e-02	0.47	2.1
b3795	yifK	CDS	1292	0.98	7.79e-06	2.41e-07	0.19	5.16
b4099	phnI	CDS	4	0.98	6.84e-01	3.93e-01	1.14	0.85
b4421	ldrB	CDS	12	0.98	5.08e-01	2.15e-01	0.79	1.24
b0144	gluQ	CDS	404	0.97	3.29e-03	2.68e-04	0.26	3.64
b0274	insB-3	CDS	108	0.97	8.07e-02	1.29e-02	0.39	2.49
b1573	ydfC	CDS	21	0.97	3.21e-01	9.82e-02	0.59	1.65
b3829	metE	CDS	7533	0.97	4.52e-01	1.74e-01	0.71	1.36
b3897	frvR	CDS	38	0.97	1.18e-01	2.11e-02	0.42	2.31
b3904	rhaB	CDS	8	0.97	5.15e-01	2.25e-01	0.8	1.21
b1387	paaZ	CDS	20	0.96	2.56e-01	6.80e-02	0.53	1.82
b2140	dusC	CDS	269	0.96	2.51e-02	2.81e-03	0.32	2.99
b2645	yfjZ	CDS	4	0.96	6.85e-01	3.95e-01	1.13	0.85
b2984	yghR	CDS	12	0.96	4.62e-01	1.83e-01	0.72	1.33
b3141	agaI	CDS	17	0.96	3.15e-01	9.52e-02	0.57	1.67
b4186	yjfC	CDS	28	0.96	1.85e-01	4.12e-02	0.47	2.04
b0013	yaaI	CDS	6	0.95	6.24e-01	3.30e-01	0.98	0.97
b0064	araC	CDS	308	0.95	5.14e-02	7.13e-03	0.35	2.69
b0548	ninE	CDS	1	0.95	 NA	8.07e-01	3.89	0.24
b1357	ydaS	CDS	11	0.95	4.82e-01	1.97e-01	0.73	1.29
b2462	eutS	CDS	2	0.95	7.91e-01	5.24e-01	1.49	0.64
b2540	hcaC	CDS	28	0.95	3.63e-01	1.22e-01	0.61	1.55
b2858	ygeN	pseudo	18	0.95	4.25e-01	1.58e-01	0.67	1.41
b3006	exbB	CDS	6916	0.95	3.38e-01	1.06e-01	0.59	1.61
b3563	yiaB	CDS	4	0.95	7.80e-01	5.07e-01	1.43	0.66
b3579	yiaO	CDS	7	0.95	5.91e-01	2.94e-01	0.9	1.05
b4399	creC	CDS	252	0.95	2.49e-04	1.32e-05	0.22	4.36
b4643	pawZ	pseudo	10	0.95	6.84e-01	3.94e-01	1.11	0.85
b4666	ibsE	CDS	0	0.95	 NA	8.87e-01	6.69	0.14
b0303	rclB	CDS	9	0.94	5.40e-01	2.45e-01	0.81	1.16
b1542	ydfI	CDS	46	0.94	6.50e-02	9.76e-03	0.37	2.58
b2956	yggM	CDS	26	0.94	3.22e-01	9.90e-02	0.57	1.65
b2970	yghF	pseudo	135	0.94	5.77e-01	2.80e-01	0.87	1.08
b3079	ygjJ	CDS	9	0.94	8.10e-01	5.53e-01	1.59	0.59
b3587	yiaW	CDS	3	0.94	7.66e-01	4.89e-01	1.36	0.69
b0221	fadE	CDS	326	0.93	3.17e-02	3.83e-03	0.32	2.89
b0563	tfaX	CDS	4	0.93	8.01e-01	5.38e-01	1.51	0.62
b0603	ybdO	CDS	24	0.93	5.32e-01	2.36e-01	0.79	1.18
b1263	trpD	CDS	4009	0.93	6.18e-01	3.26e-01	0.95	0.98
b1557	cspB	CDS	8087	0.93	6.95e-01	4.07e-01	1.12	0.83
b1777	yeaC	CDS	981	0.93	3.88e-04	2.24e-05	0.22	4.24
b2275	yfbP	CDS	64	0.93	5.76e-02	8.23e-03	0.35	2.64
b3907	rhaT	CDS	51	0.93	1.96e-01	4.51e-02	0.46	2
b4303	sgcQ	CDS	52	0.93	3.02e-02	3.61e-03	0.32	2.91
b4625	symR	ncRNA	1	0.93	 NA	6.15e-01	1.84	0.5
b0521	ybcF	CDS	25	0.92	1.99e-01	4.61e-02	0.46	1.99
b2102	yegX	CDS	313	0.92	3.00e-01	8.76e-02	0.54	1.71
b2278	nuoL	CDS	5007	0.92	2.32e-03	1.75e-04	0.24	3.75
b2599	pheA	CDS	1006	0.92	1.26e-02	1.25e-03	0.28	3.23
b2902	ygfF	CDS	358	0.92	3.82e-01	1.32e-01	0.61	1.51
b0126	can	CDS	3321	0.91	1.06e-04	4.67e-06	0.2	4.58
b1324	tpx	CDS	11511	0.91	1.42e-06	3.47e-08	0.17	5.52
b2283	nuoG	CDS	8965	0.91	2.18e-04	1.09e-05	0.21	4.4
b2625	yfjI	CDS	22	0.91	1.38e-01	2.62e-02	0.41	2.22
b0207	dkgB	CDS	203	0.9	7.74e-02	1.22e-02	0.36	2.51
b0315	pdeL	CDS	259	0.9	8.19e-03	7.65e-04	0.27	3.37
b1298	puuD	CDS	194	0.9	3.48e-01	1.14e-01	0.57	1.58
b2484	hyfD	CDS	12	0.9	4.23e-01	1.56e-01	0.64	1.42
b2846	yqeH	CDS	21	0.9	5.16e-01	2.25e-01	0.74	1.21
b3668	uhpB	CDS	632	0.9	1.91e-03	1.38e-04	0.24	3.81
b3873	yihM	CDS	175	0.9	4.91e-01	2.03e-01	0.7	1.27
b4669	ilvX	CDS	105	0.9	3.68e-01	1.25e-01	0.59	1.53
b0262	afuC	CDS	50	0.89	1.99e-01	4.61e-02	0.45	1.99
b2918	argK	CDS	22	0.89	2.30e-01	5.72e-02	0.47	1.9
b3021	mqsA	CDS	491	0.89	3.81e-02	4.84e-03	0.32	2.82
b3418	malT	CDS	5438	0.89	3.67e-01	1.24e-01	0.58	1.54
b3748	rbsD	CDS	2406	0.89	5.63e-01	2.67e-01	0.8	1.11
b4267	idnD	CDS	31	0.89	4.41e-01	1.67e-01	0.64	1.38
b0067	thiP	CDS	776	0.88	4.52e-02	6.04e-03	0.32	2.75
b0466	ybaM	CDS	97	0.88	6.35e-04	3.91e-05	0.21	4.11
b2173	yeiR	CDS	385	0.88	2.24e-04	1.14e-05	0.2	4.39
b3487	yhiI	CDS	920	0.88	4.93e-02	6.72e-03	0.32	2.71
b3771	ilvD	CDS	672	0.88	1.44e-03	1.00e-04	0.23	3.89
b0145	dksA	CDS	7395	0.87	2.89e-01	8.21e-02	0.5	1.74
b2052	fcl	CDS	12	0.87	6.05e-01	3.09e-01	0.86	1.02
b1502	ydeQ	CDS	11	0.86	5.47e-01	2.52e-01	0.75	1.15
b1616	uidB	CDS	24	0.86	4.45e-01	1.70e-01	0.63	1.37
b2055	wcaE	CDS	8	0.86	6.27e-01	3.33e-01	0.89	0.97
b2168	fruK	CDS	2846	0.86	6.84e-01	3.93e-01	1	0.85
b2282	nuoH	CDS	2916	0.86	1.19e-03	8.09e-05	0.22	3.94
b2430	yfeW	CDS	141	0.86	3.80e-01	1.31e-01	0.57	1.51
b2859	ygeO	pseudo	21	0.86	3.16e-01	9.55e-02	0.52	1.67
b0253	ykfA	CDS	165	0.85	9.95e-02	1.68e-02	0.36	2.39
b0900	ycaN	CDS	71	0.85	1.50e-01	3.02e-02	0.39	2.17
b1374	pinR	CDS	91	0.85	6.79e-01	3.87e-01	0.98	0.86
b1992	cobS	CDS	156	0.85	5.98e-02	8.69e-03	0.32	2.62
b2460	eutQ	CDS	7	0.85	6.09e-01	3.15e-01	0.85	1.01
b2913	serA	CDS	6068	0.85	4.53e-01	1.74e-01	0.63	1.36
b3139	agaC	CDS	8	0.85	6.43e-01	3.50e-01	0.91	0.93
b3662	nepI	CDS	365	0.85	2.74e-01	7.56e-02	0.48	1.78
b3944	yijF	CDS	14	0.85	6.11e-01	3.17e-01	0.85	1
b4068	yjcH	CDS	94	0.85	2.97e-01	8.61e-02	0.49	1.72
b4516	insA-4	CDS	48	0.85	8.07e-02	1.29e-02	0.34	2.49
b4706	iroK	CDS	12	0.85	6.74e-01	3.81e-01	0.98	0.88
b0498	ybbC	CDS	54	0.84	1.92e-01	4.36e-02	0.42	2.02
b0552	insH-2	CDS	632	0.84	1.57e-01	3.19e-02	0.39	2.15
b0556	rzpD	CDS	25	0.84	3.41e-01	1.08e-01	0.53	1.61
b2453	eutG	CDS	13	0.84	6.03e-01	3.06e-01	0.82	1.02
b3140	agaD	CDS	10	0.84	5.63e-01	2.69e-01	0.76	1.11
b3403	pck	CDS	7040	0.84	3.68e-01	1.25e-01	0.55	1.53
b3719	yieL	CDS	25	0.84	3.89e-01	1.37e-01	0.57	1.49
b2616	recN	CDS	794	0.83	9.47e-05	3.99e-06	0.18	4.61
b4067	actP	CDS	442	0.83	2.96e-01	8.54e-02	0.48	1.72
b4294	insA-7	CDS	129	0.83	1.82e-01	3.99e-02	0.41	2.06
b0997	torA	CDS	130	0.82	1.60e-01	3.32e-02	0.38	2.13
b1200	dhaK	CDS	2032	0.82	1.38e-02	1.41e-03	0.26	3.19
b1532	marB	CDS	153	0.82	6.37e-04	3.94e-05	0.2	4.11
b1801	yeaV	CDS	10	0.82	6.84e-01	3.94e-01	0.96	0.85
b2284	nuoF	CDS	5285	0.82	5.17e-04	3.08e-05	0.2	4.17
b3120	yhaB	CDS	4	0.82	8.03e-01	5.42e-01	1.34	0.61
b3212	gltB	CDS	12604	0.82	4.81e-01	1.95e-01	0.63	1.3
b4474	frlC	CDS	32	0.82	3.13e-01	9.39e-02	0.49	1.67
b4512	ybdD	CDS	206	0.82	2.10e-01	4.98e-02	0.42	1.96
b0985	gfcC	CDS	37	0.81	1.46e-01	2.86e-02	0.37	2.19
b1361	ydaW	CDS	34	0.81	5.54e-01	2.57e-01	0.71	1.13
b2450	yffS	CDS	516	0.81	1.07e-01	1.86e-02	0.35	2.35
b3845	fadA	CDS	136	0.81	3.24e-01	1.00e-01	0.49	1.64
b4309	nanS	CDS	48	0.81	2.30e-01	5.75e-02	0.42	1.9
b1839	yebY	CDS	972	0.8	5.46e-04	3.29e-05	0.19	4.15
b2306	hisP	CDS	254	0.8	4.96e-02	6.81e-03	0.29	2.71
b2472	dapE	CDS	1181	0.8	5.17e-04	3.09e-05	0.19	4.17
b3437	gntK	CDS	103	0.8	3.10e-01	9.21e-02	0.48	1.68
b3900	frvA	CDS	2	0.8	8.36e-01	6.00e-01	1.53	0.52
b4090	rpiB	CDS	45	0.8	3.68e-01	1.25e-01	0.52	1.53
b0001	thrL	CDS	307	0.79	7.75e-02	1.22e-02	0.31	2.51
b0002	thrA	CDS	4920	0.79	1.78e-02	1.90e-03	0.25	3.11
b0272	xynR	CDS	422	0.79	1.86e-01	4.16e-02	0.39	2.04
b1262	trpC	CDS	4838	0.79	6.11e-01	3.17e-01	0.79	1
b2285	nuoE	CDS	2319	0.79	3.80e-03	3.14e-04	0.22	3.6
b2547	yphE	CDS	31	0.79	3.10e-01	9.25e-02	0.47	1.68
b3669	uhpA	CDS	731	0.79	3.17e-05	1.18e-06	0.16	4.86
b3681	glvG	CDS	32	0.79	2.61e-01	7.04e-02	0.44	1.81
b0275	insA-3	CDS	63	0.78	6.94e-02	1.06e-02	0.3	2.56
b0937	ssuE	CDS	10	0.78	6.81e-01	3.90e-01	0.91	0.86
b1033	ghrA	CDS	914	0.78	3.29e-01	1.02e-01	0.47	1.64
b1155	tfaP	CDS	11	0.78	5.95e-01	2.99e-01	0.76	1.04
b1558	cspF	CDS	240	0.78	6.69e-01	3.74e-01	0.88	0.89
b1684	sufA	CDS	254	0.78	6.25e-01	3.31e-01	0.81	0.97
b2434	ypeA	CDS	383	0.78	5.96e-05	2.36e-06	0.17	4.72
b2863	ygeQ	CDS	148	0.78	3.66e-01	1.23e-01	0.51	1.54
b4724	ynfQ	CDS	267	0.78	8.50e-01	6.29e-01	1.61	0.48
b0068	thiB	CDS	1225	0.77	2.34e-01	5.92e-02	0.41	1.89
b0286	paoA	CDS	26	0.77	5.78e-01	2.83e-01	0.72	1.07
b0333	prpC	CDS	14	0.77	6.03e-01	3.06e-01	0.75	1.02
b0572	cusC	CDS	11	0.77	6.37e-01	3.43e-01	0.81	0.95
b0777	bioC	CDS	531	0.77	5.78e-01	2.83e-01	0.72	1.07
b1390	paaC	CDS	9	0.77	7.73e-01	4.97e-01	1.14	0.68
b1568	ydfX	CDS	8	0.77	5.99e-01	3.03e-01	0.75	1.03
b2309	hisJ	CDS	1380	0.77	4.38e-06	1.22e-07	0.15	5.29
b3089	sstT	CDS	1629	0.77	8.54e-04	5.53e-05	0.19	4.03
b3380	yhfW	CDS	16	0.77	5.29e-01	2.33e-01	0.65	1.19
b3567	xylG	CDS	26	0.77	4.66e-01	1.85e-01	0.58	1.33
b3604	lldR	CDS	233	0.77	6.02e-01	3.05e-01	0.75	1.03
b4017	arpA	CDS	36	0.77	5.33e-01	2.40e-01	0.66	1.18
b4305	sgcX	CDS	32	0.77	3.83e-01	1.33e-01	0.52	1.5
b0066	thiQ	CDS	359	0.76	2.46e-03	1.87e-04	0.2	3.74
b0122	yacC	CDS	801	0.76	2.68e-01	7.35e-02	0.42	1.79
b0124	gcd	CDS	3337	0.76	5.19e-01	2.27e-01	0.63	1.21
b0954	fabA	CDS	8542	0.76	9.69e-02	1.63e-02	0.32	2.4
b1276	acnA	CDS	2089	0.76	4.90e-01	2.01e-01	0.59	1.28
b2069	yegD	CDS	602	0.76	2.57e-01	6.84e-02	0.41	1.82
b2307	hisM	CDS	206	0.76	1.00e-01	1.71e-02	0.32	2.39
b3742	mioC	CDS	1885	0.76	1.93e-05	6.70e-07	0.15	4.97
b4565	sgcB	CDS	9	0.76	6.41e-01	3.48e-01	0.81	0.94
b4599	mgtS	CDS	235	0.76	3.06e-01	9.01e-02	0.45	1.69
b0457	pdeB	CDS	745	0.75	3.16e-01	9.61e-02	0.45	1.66
b2710	norV	CDS	72	0.75	1.84e-01	4.07e-02	0.37	2.05
b2741	rpoS	CDS	6843	0.75	1.48e-01	2.94e-02	0.35	2.18
b3950	frwB	CDS	13	0.75	6.91e-01	4.02e-01	0.89	0.84
b4347	symE	CDS	49	0.75	5.10e-01	2.19e-01	0.61	1.23
b0565	ompT	CDS	19682	0.74	6.05e-02	8.85e-03	0.28	2.62
b1459	yncI	pseudo	42	0.74	3.50e-01	1.15e-01	0.47	1.57
b2373	oxc	CDS	53	0.74	2.73e-01	7.51e-02	0.42	1.78
b2379	alaC	CDS	613	0.74	1.49e-01	2.98e-02	0.34	2.17
b2950	yggR	CDS	23	0.74	3.82e-01	1.32e-01	0.49	1.51
b3301	rplO	CDS	52121	0.74	2.81e-01	7.83e-02	0.42	1.76
b3638	yicR	CDS	362	0.74	2.43e-01	6.26e-02	0.4	1.86
b1167	ymgC	CDS	20	0.73	6.21e-01	3.28e-01	0.75	0.98
b1300	puuC	CDS	92	0.73	4.18e-01	1.53e-01	0.51	1.43
b2252	ais	CDS	22	0.73	5.43e-01	2.47e-01	0.64	1.16
b2286	nuoC	CDS	8395	0.73	1.27e-02	1.27e-03	0.23	3.22
b2835	lplT	CDS	494	0.73	1.68e-01	3.56e-02	0.35	2.1
b3080	ygjK	CDS	49	0.73	3.22e-01	9.92e-02	0.44	1.65
b4251	bdcR	CDS	211	0.73	2.61e-02	2.94e-03	0.25	2.97
b4256	yjgM	CDS	349	0.73	3.14e-02	3.78e-03	0.25	2.9
b4582	yoeA	pseudo	376	0.73	3.22e-01	9.87e-02	0.44	1.65
b4639	yeeH	pseudo	7	0.73	8.01e-01	5.39e-01	1.19	0.61
b4651	yibW	pseudo	9	0.73	6.67e-01	3.71e-01	0.82	0.89
b1862	yebB	CDS	12	0.72	7.46e-01	4.64e-01	0.99	0.73
b2354	yfdK	CDS	29	0.72	4.47e-01	1.71e-01	0.53	1.37
b2489	hyfI	CDS	22	0.72	4.62e-01	1.82e-01	0.54	1.33
b2641	yfjV	pseudo	166	0.72	6.99e-02	1.07e-02	0.28	2.55
b3213	gltD	CDS	4608	0.72	6.08e-01	3.14e-01	0.71	1.01
b3484	yhhI	CDS	28	0.72	2.95e-01	8.49e-02	0.42	1.72
b4459	ryjA	ncRNA	5	0.72	8.28e-01	5.85e-01	1.31	0.55
b1297	puuA	CDS	330	0.71	5.64e-01	2.70e-01	0.64	1.1
b1569	dicC	CDS	2	0.71	8.40e-01	6.07e-01	1.38	0.51
b2541	hcaB	CDS	65	0.71	2.91e-01	8.29e-02	0.41	1.73
b2852	ygeH	CDS	3	0.71	8.30e-01	5.91e-01	1.32	0.54
b3603	lldP	CDS	735	0.71	6.41e-01	3.48e-01	0.76	0.94
b0363	yaiP	CDS	22	0.7	5.11e-01	2.21e-01	0.57	1.22
b0527	ybcI	CDS	75	0.7	3.20e-01	9.75e-02	0.42	1.66
b1358	ydaT	CDS	18	0.7	5.06e-01	2.11e-01	0.56	1.25
b1581	rspA	CDS	36	0.7	5.86e-01	2.89e-01	0.66	1.06
b2308	hisQ	CDS	417	0.7	9.77e-02	1.65e-02	0.29	2.4
b2531	iscR	CDS	1818	0.7	4.25e-02	5.60e-03	0.25	2.77
b3383	yhfZ	CDS	120	0.7	3.47e-01	1.13e-01	0.44	1.59
b3557	insJ	CDS	128	0.7	5.11e-01	2.21e-01	0.57	1.22
b3597	yibH	CDS	50	0.7	2.42e-01	6.23e-02	0.37	1.86
b4476	gntU	CDS	230	0.7	4.18e-01	1.54e-01	0.49	1.43
b4494	arpB	pseudo	12	0.7	7.24e-01	4.41e-01	0.91	0.77
b4631	ykgQ	pseudo	4	0.7	8.47e-01	6.21e-01	1.42	0.49
b0249	ykfF	CDS	3	0.69	8.29e-01	5.89e-01	1.27	0.54
b0459	maa	CDS	957	0.69	3.93e-01	1.39e-01	0.47	1.48
b0494	tesA	CDS	351	0.69	2.83e-02	3.30e-03	0.23	2.94
b0988	insB-4	CDS	66	0.69	3.34e-01	1.05e-01	0.43	1.62
b1628	rsxB	CDS	572	0.69	4.78e-03	4.09e-04	0.2	3.53
b1868	yecE	CDS	239	0.69	6.01e-02	8.75e-03	0.26	2.62
b2671	ygaC	CDS	91	0.69	5.33e-01	2.39e-01	0.59	1.18
b2760	casA	CDS	45	0.69	3.48e-01	1.14e-01	0.44	1.58
b2904	gcvH	CDS	3222	0.69	2.10e-01	4.99e-02	0.35	1.96
b2972	pppA	CDS	312	0.69	5.63e-01	2.66e-01	0.62	1.11
b4024	lysC	CDS	1041	0.69	1.93e-01	4.42e-02	0.34	2.01
b4398	creB	CDS	353	0.69	5.12e-02	7.09e-03	0.26	2.69
b4673	ymjD	CDS	4	0.69	8.17e-01	5.68e-01	1.2	0.57
b0857	potI	CDS	147	0.68	3.66e-01	1.23e-01	0.44	1.54
b2429	murP	CDS	211	0.68	5.30e-01	2.34e-01	0.57	1.19
b2495	yfgD	CDS	1352	0.68	2.83e-03	2.23e-04	0.18	3.69
b2936	loiP	CDS	524	0.68	4.18e-03	3.53e-04	0.19	3.57
b3726	pstA	CDS	617	0.68	2.89e-01	8.20e-02	0.39	1.74
b3964	yijD	CDS	1432	0.68	1.67e-01	3.51e-02	0.32	2.11
b4004	zraR	CDS	136	0.68	1.27e-01	2.32e-02	0.3	2.27
b4277	yjgZ	CDS	8	0.68	7.56e-01	4.76e-01	0.96	0.71
b4478	dgoD	CDS	61	0.68	2.89e-01	8.20e-02	0.39	1.74
b2817	amiC	CDS	1537	0.67	7.22e-04	4.56e-05	0.16	4.08
b3558	insK	CDS	119	0.67	5.93e-01	2.97e-01	0.64	1.04
b3750	rbsC	CDS	1798	0.67	6.33e-01	3.39e-01	0.7	0.96
b3877	yihP	CDS	20	0.67	5.88e-01	2.91e-01	0.63	1.06
b0778	bioD	CDS	538	0.66	6.94e-01	4.06e-01	0.8	0.83
b1580	rspB	CDS	38	0.66	5.49e-01	2.54e-01	0.58	1.14
b1981	shiA	CDS	1118	0.66	3.60e-01	1.20e-01	0.42	1.55
b2528	iscA	CDS	2611	0.66	3.63e-02	4.53e-03	0.23	2.84
b4260	pepA	CDS	5502	0.66	7.76e-02	1.22e-02	0.26	2.5
b1347	rcbA	CDS	7	0.65	7.29e-01	4.46e-01	0.85	0.76
b1515	lsrD	CDS	25	0.65	5.75e-01	2.79e-01	0.6	1.08
b1916	sdiA	CDS	427	0.65	4.92e-01	2.03e-01	0.51	1.27
b2060	wzc	CDS	15	0.65	5.56e-01	2.59e-01	0.58	1.13
b2374	frc	CDS	50	0.65	5.06e-01	2.13e-01	0.53	1.25
b2433	yfeZ	CDS	325	0.65	4.22e-03	3.57e-04	0.18	3.57
